epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,22762.5,0.79407,0.99564,0.32139,0.69142,0.34498,0.39491,0.30609,1.34221,6.1177,0.37614,0.00107578,0.00107578,0.00107578
181,22888.4,0.80669,1.01035,0.32258,0.7021,0.34382,0.39424,0.30604,1.34303,6.12959,0.37616,0.00102592,0.00102592,0.00102592
182,23014.1,0.79734,1.00483,0.3222,0.70702,0.3425,0.39398,0.30576,1.34377,6.13764,0.37632,0.000976064,0.000976064,0.000976064
183,23140.8,0.78821,0.99766,0.32221,0.70858,0.34152,0.39331,0.306,1.34517,6.14185,0.37677,0.000926208,0.000926208,0.000926208
184,23266.6,0.78562,0.98353,0.32064,0.69686,0.34295,0.39352,0.30578,1.34526,6.15359,0.37671,0.000876352,0.000876352,0.000876352
185,23392.4,0.78158,0.97961,0.32094,0.71484,0.34035,0.39393,0.30574,1.34518,6.16138,0.37661,0.000826496,0.000826496,0.000826496
186,23518.2,0.78099,0.97554,0.32043,0.72122,0.33883,0.39351,0.30559,1.34534,6.1646,0.37655,0.00077664,0.00077664,0.00077664
187,23644.3,0.78525,0.98552,0.32042,0.71355,0.33975,0.39352,0.30547,1.34477,6.16863,0.37629,0.000726784,0.000726784,0.000726784
188,23770.4,0.78472,0.98713,0.32104,0.69639,0.34396,0.39404,0.30553,1.34414,6.17023,0.37595,0.000676928,0.000676928,0.000676928
189,23897.1,0.78771,0.99358,0.32103,0.68933,0.34376,0.39354,0.30564,1.34438,6.1684,0.37599,0.000627072,0.000627072,0.000627072
190,24023,0.78416,0.98792,0.32091,0.69312,0.34387,0.39385,0.30607,1.34427,6.16995,0.37598,0.000577216,0.000577216,0.000577216
191,24147.4,0.69872,0.81833,0.30663,0.66876,0.34659,0.39374,0.30597,1.34438,6.16777,0.37587,0.00052736,0.00052736,0.00052736
192,24271.6,0.69164,0.80807,0.30592,0.67359,0.34691,0.39413,0.30615,1.34466,6.16797,0.3759,0.000477504,0.000477504,0.000477504
193,24396.1,0.69835,0.81562,0.30617,0.67559,0.34705,0.39429,0.30624,1.34522,6.17061,0.37591,0.000427648,0.000427648,0.000427648
194,24520,0.69394,0.81143,0.30605,0.66193,0.34993,0.39451,0.30663,1.34527,6.1733,0.37584,0.000377792,0.000377792,0.000377792
195,24643.9,0.68819,0.80862,0.30621,0.675,0.34823,0.39491,0.30698,1.34565,6.17682,0.37584,0.000327936,0.000327936,0.000327936
196,24767.8,0.68428,0.80434,0.30611,0.66855,0.34926,0.39478,0.30678,1.3461,6.17935,0.37588,0.00027808,0.00027808,0.00027808
197,24891.8,0.68553,0.80046,0.30633,0.67263,0.34833,0.3947,0.30687,1.34595,6.1808,0.37592,0.000228224,0.000228224,0.000228224
198,25015.8,0.68442,0.80168,0.30662,0.67417,0.34958,0.39483,0.30694,1.34638,6.18047,0.37596,0.000178368,0.000178368,0.000178368
199,25140.3,0.678,0.79822,0.30478,0.67333,0.34958,0.39507,0.30698,1.34692,6.18191,0.37604,0.000128512,0.000128512,0.000128512
200,25268.7,0.67757,0.7925,0.30615,0.6744,0.34983,0.39501,0.30698,1.34748,6.18353,0.37609,7.8656e-05,7.8656e-05,7.8656e-05
