epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,15178.8,1.75093,2.67667,0.46066,0.41974,0.20745,0.21209,0.1483,2.36566,6.94434,0.54734,0.00202304,0.00202304,0.00202304
162,15272.7,1.7261,2.61924,0.45587,0.52506,0.18642,0.21225,0.14803,2.36473,6.94986,0.54709,0.00197318,0.00197318,0.00197318
163,15366.1,1.73167,2.62642,0.45582,0.43007,0.20462,0.21243,0.14797,2.36149,6.95576,0.54707,0.00192333,0.00192333,0.00192333
164,15459.3,1.73203,2.65638,0.45433,0.42609,0.21047,0.21314,0.14826,2.35914,6.95853,0.5468,0.00187347,0.00187347,0.00187347
165,15552.2,1.71557,2.61886,0.45478,0.42817,0.21032,0.21317,0.14833,2.35727,6.96386,0.54666,0.00182362,0.00182362,0.00182362
166,15646.2,1.72096,2.63301,0.45621,0.42164,0.2096,0.21326,0.14822,2.35519,6.96553,0.54635,0.00177376,0.00177376,0.00177376
167,15739.6,1.72967,2.65553,0.45806,0.43388,0.20624,0.21324,0.14838,2.35502,6.96619,0.54612,0.0017239,0.0017239,0.0017239
168,15833.1,1.73277,2.63033,0.45531,0.42664,0.21037,0.21352,0.1485,2.35504,6.97014,0.54595,0.00167405,0.00167405,0.00167405
169,15926.2,1.72739,2.61185,0.45436,0.44179,0.20592,0.21328,0.14839,2.35531,6.97429,0.54586,0.00162419,0.00162419,0.00162419
170,16019.5,1.68488,2.57123,0.44938,0.47407,0.19894,0.21378,0.14918,2.35602,6.97624,0.54583,0.00157434,0.00157434,0.00157434
171,16113.3,1.73471,2.65915,0.4568,0.46618,0.2022,0.21406,0.14944,2.35579,6.96988,0.54568,0.00152448,0.00152448,0.00152448
172,16206.7,1.72034,2.62376,0.45508,0.47048,0.20261,0.21402,0.14935,2.35612,6.96806,0.54587,0.00147462,0.00147462,0.00147462
173,16300.3,1.70633,2.56354,0.45326,0.476,0.2037,0.21439,0.14956,2.35569,6.97022,0.54558,0.00142477,0.00142477,0.00142477
174,16393.8,1.69725,2.55844,0.45277,0.45823,0.20645,0.21481,0.14952,2.35504,6.97238,0.54537,0.00137491,0.00137491,0.00137491
