epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,19461.8,0.99089,1.08051,0.32474,0.74644,0.30712,0.36366,0.27853,1.64882,6.14821,0.37985,0.00227232,0.00227232,0.00227232
157,19583.6,0.97909,1.06839,0.32456,0.72267,0.30961,0.36438,0.27829,1.64971,6.15611,0.37975,0.00222246,0.00222246,0.00222246
158,19705.4,0.96419,1.05862,0.32421,0.70121,0.31017,0.36389,0.2785,1.6494,6.16781,0.37972,0.00217261,0.00217261,0.00217261
159,19827.2,0.96325,1.05921,0.32465,0.63555,0.32125,0.36444,0.2796,1.64921,6.17358,0.3797,0.00212275,0.00212275,0.00212275
160,19948.9,0.97087,1.05498,0.32342,0.65429,0.31948,0.36425,0.27963,1.6489,6.17351,0.37976,0.0020729,0.0020729,0.0020729
161,20070.7,0.96914,1.06138,0.32529,0.6568,0.31919,0.36412,0.2795,1.64947,6.17561,0.37949,0.00202304,0.00202304,0.00202304
162,20192.5,0.95573,1.03368,0.3235,0.66781,0.31972,0.36428,0.27961,1.64841,6.18152,0.3793,0.00197318,0.00197318,0.00197318
163,20314.4,0.95733,1.04322,0.32357,0.67616,0.31822,0.36467,0.27949,1.64583,6.18251,0.37924,0.00192333,0.00192333,0.00192333
164,20436.9,0.96646,1.04797,0.32395,0.65134,0.32228,0.36502,0.28014,1.6453,6.18414,0.37927,0.00187347,0.00187347,0.00187347
165,20559.3,0.95362,1.04203,0.32284,0.64587,0.32501,0.36616,0.28101,1.64429,6.18054,0.37927,0.00182362,0.00182362,0.00182362
166,20680.9,0.951,1.03968,0.32386,0.66451,0.32348,0.36654,0.28159,1.64424,6.18175,0.37939,0.00177376,0.00177376,0.00177376
167,20802.7,0.94492,1.03811,0.32366,0.66987,0.32183,0.36657,0.28153,1.64555,6.1858,0.37955,0.0017239,0.0017239,0.0017239
168,20924.5,0.96293,1.04077,0.32415,0.67801,0.32115,0.36665,0.28164,1.64693,6.1836,0.37976,0.00167405,0.00167405,0.00167405
169,21046.9,0.95603,1.03756,0.32388,0.68061,0.32035,0.36664,0.28226,1.64772,6.18004,0.37985,0.00162419,0.00162419,0.00162419
170,21168.5,0.92725,1.01076,0.32017,0.68041,0.31915,0.36679,0.28226,1.64886,6.18223,0.37989,0.00157434,0.00157434,0.00157434
171,21290.4,0.95225,1.03864,0.32378,0.66922,0.32189,0.36784,0.28281,1.64861,6.18362,0.37983,0.00152448,0.00152448,0.00152448
172,21412.4,0.94535,1.03784,0.32237,0.66132,0.32208,0.36775,0.28291,1.6475,6.18898,0.37964,0.00147462,0.00147462,0.00147462
173,21534,0.93889,1.00955,0.32226,0.66077,0.32268,0.36763,0.28292,1.6472,6.18842,0.37955,0.00142477,0.00142477,0.00142477
174,21655.9,0.93861,1.01618,0.32207,0.64657,0.32556,0.36752,0.28219,1.64628,6.19277,0.3794,0.00137491,0.00137491,0.00137491
